;;;;;;;;;;;;;;;;;;;;
State Approved Textbook List 2007;;;;;;;;;;;;;;;;;;;;
3/25/2008;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
North Providence;;;;Science;;0395986788;;Discovery Works 2000;;;;;;;;Houghton Mifflin;;;00;
North Providence;;;;Science;;0395986796;;Discovery Works 2000;;;;;;;;Houghton Mifflin;;;00;
North Providence;;;;Science;;039598680X;;Discovery Works 2000;;;;;;;;Houghton Mifflin;;;00;
North Providence;;;;Science;;0395986818;;Discovery Works 2000;;;;;;;;Houghton Mifflin;;;00;
North Providence;;;;Science;;0139821414;;Physical Science;;;;;;;;Prentice Hall;;;93;
North Providence;;;;Science;;0675167760;;Merrill Physical Science;;;;;;;;Merrill;;;93;
North Providence;;;;Science;;0030565413;;Modern Biology;;;;;;;;Holt, Rinehart;;;02;
North Providence;;;;Science;;067398222X;;Anatomy-Introduction to Human Body;;;;;;;;Addison-Wesley;;;97;
North Providence;;;;Science;;0030565448;;Holt Physics;;;;;;;;Holt, Rinehart;;;02;
North Providence;;;;Science;;0028274520;;Chemical Concepts;;;;;;;;Glencoe;;;97;
North Providence;;;;Science;;0130858633;;Astronomy Today;;;;;;;;Prentice Hall;;;99;
North Providence;;;;Science;;0030351146;;College Physics;;;;;;;;Holt, Rinehart;;;03;
North Providence;;;;Science;;0395902223;;General Chemistry;;;;;;;;Houghton Mifflin;;;99;
North Providence;;;;Science;;0030511224;;Modern Chemistry;;;;;;;;Holt, Rinehart;;;99;
North Providence;;;;Science;;053437557X;;Marine Biology 4th Edition;;;;;;;;Brooks & Cole;;;02;
North Providence;;;;Science;;0030565411;;Environmental Science 2nd Edition;;;;;;;;Holt, Rinehart;;;00;
North Providence;;;;Science;;0131137069;;Criminalistics: Introduction to Forensic ;;;;;;;;Prentice Hall;;;03;
North Providence;;;;Science;;2130246921;;Biology-Pacemaker;;;;;;;;Globe Fearon;;;03;
North Providence;;;;Science;;1556757295;;Earth Science Concepts & Challenges;;;;;;;;Globe Fearon;;;91;
North Smithfield;;;;English/Lang;;0030520504;;Elements of Literature   Gr. 7;;;;;;;;Holt,Rinehart,Winston;;;1993;
North Smithfield;;;;English/Lang;;0030471427;;Elements of Writing   Gr. 7;;;;;;Kinneavy, Warriner;;;Holt,Rinehart,Winston;;;1993
North Smithfield;;;;English/Lang;;0736712100;;Handwriting Gr. 1;;;;;;;;Zaner-Bloser;;;2003;
North Smithfield;;;;English/Lang;;0736712097;;Handwriting Gr. Kindergarten;;;;;;;;Zaner-Bloser;;;2003;
North Smithfield;;;;English/Lang;;066906582X;;Health Grammar    Gr. 9;;;;;;;;D.C. Heath;;;1984;
North Smithfield;;;;English/Lang;;0030661447;;Holt Handbook   Gr. 8;;;;;;;;Holt,Rinehart,Winston;;;1994;
North Smithfield;;;;English/Lang;;0395967392;;Language Network   Gr. 9;;;;;;Teacher Panel;;;McDougal Littell;;;2001
North Smithfield;;;;English/Lang;;0395967406;;Language Network  Gr. 10;;;;;;Teacher Panel;;;McDougal Littell;;;2001
North Smithfield;;;;English/Lang;;0812382501;;Lit & Lang. Gr. 11;;;;;;Bronstein;;;McDougal Littell;;;1994
North Smithfield;;;;English/Lang;;0812382250;;Lit.&Lang.  Gr. 10;;;;;;Bronstein;;;McDougal Littell;;;1994
North Smithfield;;;;English/Lang;;0812382005;;Lit.&Lang. Orange Level  Gr. 9;;;;;;Boone, Robert;;;McDougal Littell;;;1994
North Smithfield;;;;English/Lang;;0137224486;;Literature (honors)  Gr. 11;;;;;;Master Teacher Board;;;PRENTICE HALL;;;1994
North Smithfield;;;;English/Lang;;0138382360;;Literature Silver Level   Gr. 8;;;;;;Bowler;;;Prentice Hall;;;1994
North Smithfield;;;;English/Lang;;0134340574;;Literature Silver Level  Gr. 10;;;;;;;;PRENTICE HALL;;;1999;
North Smithfield;;;;English/Lang;;0618170758;;The Language of Literature Gr. 12;;;;;;;;McDougal Littell;;;2001;
North Smithfield;;;;English/Lang;;0451627121;;The Lively Art of Writing   Grs. 9,10;;;;;;;;New American Library;;;1969;
North Smithfield;;;;English/Lang;;0134340566;;TimeVoices/Timeless Theme   Gr. 9;;;;;;Program Advisots;;;PRENTICE HALL;;;1999
North Smithfield;;;;Foreign ;;H56594;;Allez Viens 2;;;;;;DeMado/Rongievas/d'Vs;;;Holt Reinhart Winston;;;2003
North Smithfield;;;;Foreign ;;H56596;;Allez Viens 3;;;;;;DeMado/Rongievas/d'Vs;;;Holt Reinhart Winston;;;2003
North Smithfield;;;;Foreign ;;0030573289;;Allez -Vienz French I;;;;;;DeMado/Rongievas/d'Vs;;;Holt Rinehart, Winston;;;2003
North Smithfield;;;;Foreign ;;0618250654;;En Espanol 4;;;;;;Gahala, Carlin;;;McDougal Littell;;;2003
North Smithfield;;;;Foreign ;;0026766515;;Tresors du temps 4;;;;;;Lenard;;;Glencoe;;;
North Smithfield;;;;Foreign ;;0838485545;;YA VERAS !;;;;;;GUTIERREZ;;;HEINLE & HEINLE;;;1999
North Smithfield;;;;Foreign ;;0838408818;;YA VERAS 2;;;;;;GUTIERREZ;;;HEINLE & HEINLE;;;1999
North Smithfield;;;;Foreign ;;0838408990;;YA VERAS 3;;;;;;GUTIERREZ;;;HEINLE & HEINLE;;;1999
North Smithfield;;;;History/Socia;;0134322045;;American Nation;;;;;;Davidson, Staff;;;PRENTICE HALL;;;1998
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 82 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
North Smithfield;;;;History/Socia;;0618206604;;Build Our Nation Gr. 5;;;;;;;;Houghton Mifflin Co;;;2003;
North Smithfield;;;;History/Socia;;0618206612;;Discover Our Heritage Gr. 6;;;;;;;;Houghton Mifflin Co;;;2003;
North Smithfield;;;;History/Socia;;0618045783;;Explore Our Land      Gr. 4;;;;;;;;Houghton Mifflin Co;;;2003;
North Smithfield;;;;History/Socia;;0618206604;;North Smithfield World Geography;;;;;;;;Houghton Mifflin Co;;;2003;
North Smithfield;;;;History/Socia;;0130535931;;World Geography;;;;;;Bawrwald, Fraser;;;PRENTICE HALL;;;2003
North Smithfield;;;;Mathematics;;0395937760;;Algebra 1;;;;;;LARSON, BOSWELL;;;MCDougal Littell;;;2001
North Smithfield;;;;Mathematics;;0395937787;;Algebra 2;;;;;;LARSON, BOSWELL;;;MCDougal Littell;;;2001
North Smithfield;;;;Mathematics;;0130631310;;Calculus Grsphical, Numeral Algebraic;;;;;;Funney, Ross L Ttal;;;PRENTICE HALL;;;2003
North Smithfield;;;;Mathematics;;0076002845;;EDM  Student Journal 1,2,3 Kndgrtn;;;;;;;;Wright Group/McGraw ;;;2004;
North Smithfield;;;;Mathematics;;0075844494;;EDM Math Journals 1,2 Gr. 1;;;;;;;;Wright Group/McGraw ;;;2004;
North Smithfield;;;;Mathematics;;0075844702;;EDM Math Journals 1,2 Gr. 2;;;;;;;;Wright Group/McGraw ;;;2004;
North Smithfield;;;;Mathematics;;0075844834;;EDM Math Journals 1,2 Gr. 3;;;;;;;;Wright Group/McGraw ;;;2004;
North Smithfield;;;;Mathematics;;0075844702;;EDM Math Journals 1,2 Gr. 4;;;;;;;;Wright Group/McGraw ;;;2004;
North Smithfield;;;;Mathematics;;1570391637;;EDM Student Journal 1 GR. 4;;;;;;;;SRA/McGraw Hill;;;1998;
North Smithfield;;;;Mathematics;;0076000125;;EDM Student Journal 1 Gr. 5;;;;;;;;SRA/McGraw Hill;;;2004;
North Smithfield;;;;Mathematics;;0076000362;;EDM Student Journal 1 GR. 6;;;;;;;;SRA/McGraw Hill;;;2004;
North Smithfield;;;;Mathematics;;0076000354;;EDM Student Journal 2 Gr. 5;;;;;;;;SRA/McGraw Hill;;;2004;
North Smithfield;;;;Mathematics;;0076000591;;EDM Student Journal 2 Gr. 6;;;;;;;;SRA/McGraw Hill;;;2004;
North Smithfield;;;;Mathematics;;0076000117;;EDM Student Journal 2 Gr.4;;;;;;;;SRA/McGraw Hill;;;2004;
North Smithfield;;;;Mathematics;;1570392382;;EDM Student Reverance Book GR. 4;;;;;;;;Everyday Learning;;;2004;
North Smithfield;;;;Mathematics;;0076000133;;EDM Student Reverance Book GR. 5;;;;;;;;SRA/McGraw Hill;;;2004;
North Smithfield;;;;Mathematics;;0076000370;;EDM Student Reverance Book GR. 6;;;;;;;;SRA/McGraw Hill;;;2004;
North Smithfield;;;;Mathematics;;1570399727;;EDM Study Links   Gr. 4;;;;;;;;Wright Group/McGraw ;;;2004;
North Smithfield;;;;Mathematics;;0130488852;;Elementary Statistics;;;;;;Larson, Farber;;;PRENTICE HALL;;;2003
North Smithfield;;;;Mathematics;;0395937779;;GEOMETRY;;;;;;LARSON, BOSWELL;;;MCDougal Littell;;;2001
North Smithfield;;;;Mathematics;;1570392372;;Math Journal 1;;;;;;;;Everyday Learning;;;2004;
North Smithfield;;;;Mathematics;;1570392137;;Math Journal 1;;;;;;;;Everyday Learning;;;2004;
North Smithfield;;;;Mathematics;;0538686596;;Math Matters I;;;;;;Lynch, Olmstead, Davis;;;GLENCOE;;;2001
North Smithfield;;;;Mathematics;;0538686618;;Math Matters II;;;;;;Lynch, Olmstead, Davis;;;GLENCOE;;;2001
North Smithfield;;;;Mathematics;;0538686634;;Math Matters III;;;;;;Lynch, Olmstead, Davis;;;GLENCOE;;;2001
North Smithfield;;;;Mathematics;;0130685542;;Mathmatic Course 2;;;;;;Charles,et.al;;;PRENTICE HALL;;;2004
North Smithfield;;;;Mathematics;;0130685550;;Mathmatic Course 3;;;;;;Charles,et.al;;;PRENTICE HALL;;;2004
North Smithfield;;;;Mathematics;;0076000605;;Module A Habitats;;;;;;;;SRA/McGraw Hill;;;2004;
North Smithfield;;;;Mathematics;;0618250034;;Pre-Algebra;;;;;;Larson, Roland E. Etal;;;MCDougal Littell;;;2005
North Smithfield;;;;Mathematics;;0618052917;;Precalculus with Limits;;;;;;Larson, Hostetler, ;;;HOUGHTON MIFFLIN ;;;2001
North Smithfield;;;;Science;;1891629476;;Active Physics-Communication;;;;;;Arthur Eisenkraft;;;It's About time;;;2003
North Smithfield;;;;Science;;1891629492;;Active Physics-Communication;;;;;;Arthur Eisenkraft;;;It's About time;;;1999
North Smithfield;;;;Science;;1891629484;;Active Physics-Home;;;;;;Arthur Eisenkraft;;;It's About time;;;2000
North Smithfield;;;;Science;;1891629514;;Active Physics-Sports;;;;;;Arthur Eisenkraft;;;It's About time;;;2000
North Smithfield;;;;Science;;1891629522;;Active Physics-Transportation;;;;;;Arthur Eisenkraft;;;It's About time;;;2000
North Smithfield;;;;Science;;0131662554;;BIOLOGY;;;;;;;;PRENTICE HALL;;;2006;
North Smithfield;;;;Science;;0805318801;;BIOLOGY;;;;;;NEIL A CAMPBELL;;;ADDISON WESLEY;;;1993
North Smithfield;;;;Science;;0030514339;;BIOLOGY PRINCIPLES & EXPLORATI;;;;;;GEORGE B JOHNSO;;;HOLT RINEHART ;;;1998
North Smithfield;;;;Science;;0030538173;;BIOLOGY VISUALIZING LIFE;;;;;;GEORGE JOHNSON;;;HOLT RINEHART ;;;1994
North Smithfield;;;;Science;;0138281874;;CHEMISTRY CONNECTIONS TO OUR C;;;;;;LEMAY;;;PRENTICE HALL;;;1996
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 83 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
North Smithfield;;;;Science;;013336397X;;Chemistry-The Central Science;;;;;;Brown, LeMay, Bursten;;;PRENTICE HALL;;;1994
North Smithfield;;;;Science;;0201542668;;CONTEMPORARY COLLEGE PHYSICS;;;;;;JONES & CHILDERS;;;ADDISON WESLEY;;;1993
North Smithfield;;;;Science;;013423393X;;ECOLOGY:EARTHS NATURAL RESOURC;;;;;;ANTHEA MANTON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0134233441;;ELECTRICITY AND MAGNETISM;;;;;;ANTHEA MANTON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0787290106;;Global Science;;;;;;John Christensen;;;Kendall/Hunt;;;2000
North Smithfield;;;;Science;;0134232941;;HEAT ENERGY;;;;;;ANTHEA MANTON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0805342818;;HUMAN ANATOMY & PHYSIOLOGY;;;;;;ELAINE MARIE B;;;ADDISON WESLEY;;;1993
North Smithfield;;;;Science;;013423278X;;MOTION FORCES & ENERGY;;;;;;ANTHEA MANTON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0028255267;;NORTH SMITHFIELD CHEMISTRY;;;;;;ROBERT C SMOOT;;;GLENCOE/MERRILL;;;1998
North Smithfield;;;;Science;;0030672139;;PH SCIENCE: EARTH & SPACE;;;;;;;;HOLT;;;2008;
North Smithfield;;;;Science;;0134233514;;PH SCIENCE:CHEMISTRY;;;;;;ANTHEA MATON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0134234191;;PH SCIENCE:DYNAMIC EARTH;;;;;;ANTHEA MATON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0134234502;;PH SCIENCE:EVOLUTION;;;;;;ANTHEA MATON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0134234278;;PH SCIENCE:EXPLORING PLANET;;;;;;ANTHEA MATON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0134233859;;PH SCIENCE:EXPLORING THE UN;;;;;;ANTHEA MATON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0134234685;;PH SCIENCE:HEREDITY;;;;;;ANTHEA MATON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0134234359;;PH SCIENCE:HUMAN BIOLOGY;;;;;;ANTHEA MATON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0134233697;;PH SCIENCE:MATTER-BUILDING;;;;;;ANTHEA MATON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0134234847;;PH SCIENCE:PARADE OF LIFE-A;;;;;;ANTHEA MATON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0134234928;;PH SCIENCE:PARADE OF LIFE-M;;;;;;ANTHEA MATON;;;PRENTICE HALL;;;1997
North Smithfield;;;;Science;;0028267214;;PHYSICS PRINCIPLES & PROBLEMS;;;;;;ZITZEWITZ PAUL;;;GLENCOE;;;1995
North Smithfield;;;;Science;;0787269015;;Project Star;;;;;;Harold Coyle;;;Kendall/Hunt;;;2001
North Smithfield;;;;Science;;0382131052;;Science - Gr. 4;;;;;;;;SILVER BURDET CO.;;;1985;
North Smithfield;;;;Science;;0382131061;;Science - Gr. 5;;;;;;;;SILVER BURDET CO.;;;1985;
North Smithfield;;;;Science;;0382131088;;Science - Gr. 6;;;;;;;;SILVER BURDET CO.;;;1985;
North Smithfield;;;;Science;;0030145147;;SILVER BURDETT SCIENCE;;;;;;GEORGE MALLINSON;;;SILVER BURDET CO.;;;1985
North Smithfield;;;;Science;;0382131053;;SILVER BURDETT SCIENCE;;;;;;GEORGE MALLINSON;;;SILVER BURDET CO.;;;1985
North Smithfield;;;;Science;;0382131088;;SILVER BURDETT SCIENCE;;;;;;GEORGE MALLINSON;;;SILVER BURDET CO.;;;1985
North Smithfield;;;;Science;;0134232860;;SOUND AND LIGHT;;;;;;ANTHEA MANTON;;;PRENTICE HALL;;;1997
Pawtucket;;;;English/Lang;;0673270688;;EXP IN LIT RED GR 8;;;;;;MILLET & RODRIGUES;;;SCOTT FORESMAN;;;89
Pawtucket;;;;English/Lang;;235245;;YELLOW FISH BLUE FISH ST;;;;;;;;HEATH, D.C.;;;91;
Pawtucket;;;;English/Lang;;232523;;MY FRIENDS THE FROGS;;;;;;;;HEATH, D.C.;;;91;
Pawtucket;;;;English/Lang;;235261;;GRAB THAT DOG ST TEXT;;;;;;;;HEATH, D.C.;;;91;
Pawtucket;;;;English/Lang;;235393;;TH MSE N TH HSE PPL;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;233846;;CATS SLEEP ANYWHERE;;;;;;ALVERMANN;;;HEATH, D.C.;;;
Pawtucket;;;;English/Lang;;233838;;MY BEST BEAR HUG;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;235687;;THE MOUSE IN THE HOUSE;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;236179;;NEVER A WORM THIS LO;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;236160;;SOFT PILLOW FOR AN ARMARDILLO;;;;;;ALVERMANN;;;HEATH, D.C.;;;91
Pawtucket;;;;English/Lang;;233420;;CATS SLEEP ANYWHERE;;;;;;ALVERMANN;;;HEATH, D.C.;;;
Pawtucket;;;;English/Lang;;253553;;COME BACK HERE CRCDL;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;235393;;THE MOUSE IN THE HOUSE;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;235288;;MY BEST BEAR HUG;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;235261;;GRAB THAT DOG;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;235253;;MY FRIENDS THE FROGS;;;;;;;;HEATH, D.C.;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 84 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Pawtucket;;;;English/Lang;;235245;;YELLOW FISH, BLUE FISH;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;236012;;CATS SLEEP ANYWHERE;;;;;;ALVERMANN;;;HEATH, D.C.;;;
Pawtucket;;;;English/Lang;;235245;;YELLOW FISH/BLUE FISH;;;;;;;;HEATH, D.C.;;;95;
Pawtucket;;;;English/Lang;;235253;;MY FRIENDS THE FROGS;;;;;;;;HEATH, D.C.;;;95;
Pawtucket;;;;English/Lang;;235261;;GRAB THAT DOG;;;;;;;;HEATH, D.C.;;;95;
Pawtucket;;;;English/Lang;;235326;;A SOFT PILLOW FOR AN ARMADILLO;;;;;;ALVERMANN;;;HEATH, D.C.;;;91
Pawtucket;;;;English/Lang;;235334;;NEVER A WORM THIS LO;;;;;;;;HEATH, D.C.;;;95;
Pawtucket;;;;English/Lang;;23527X;;LITTLE DUCK DANCE;;;;;;;;HEATH, D.C.;;;95;
Pawtucket;;;;English/Lang;;233811;;LITTLE DUCK DANCE;;;;;;;;HEATH, D.C.;;;95;
Pawtucket;;;;English/Lang;;233897;;RARE AS HENS TEETH GR.5;;;;;;ALVERMANN;;;HEATH, D.C.;;;
Pawtucket;;;;English/Lang;;0813601088;;PHONICS;;;;;;EL WELL;;;MODERN CURR PRESS;;;91
Pawtucket;;;;English/Lang;;235733;;CATS SLEEP ANYWHERE;;;;;;ALVERMANN;;;HEATH, D.C.;;;
Pawtucket;;;;English/Lang;;235326;;A SOFT PILLOW FOR AN ARMADILLO;;;;;;ALVERMANN;;;HEATH, D.C.;;;91
Pawtucket;;;;English/Lang;;235334;;NEVER A WORM THIS LO;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;233846;;CATS SLEEP ANYWHERE;;;;;;ALVERMANN;;;HEATH, D.C.;;;
Pawtucket;;;;English/Lang;;013722638;;WORLD MASTERPIECES P;;;;;;;;PRENTICE HALL(C/O ;;;94;
Pawtucket;;;;English/Lang;;726606;;FOCUS WONDERS & WINN;;;;;;;;SCOTT FORESMAN;;;91;
Pawtucket;;;;English/Lang;;H536081;;WORLD LITERATURE;;;;;;;;HOLT RINEHART & ;;;95;
Pawtucket;;;;English/Lang;;278355;;BELL JAY BY SYLVIA P;;;;;;PLATH;;;EVERBIND;;;95
Pawtucket;;;;English/Lang;;15334852;;ADV IN READING;;;;;;;;ABS TEXTBOOK CO ;;;89;
Pawtucket;;;;English/Lang;;0153370742;;EMBLEM;;;;;;;;ABS TEXTBOOK CO ;;;86;
Pawtucket;;;;English/Lang;;233838;;MY BEST BEAR HUG;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;233846;;CATS SLEEP ANYWHERE;;;;;;ALVERMANN;;;HEATH, D.C.;;;
Pawtucket;;;;English/Lang;;233870;;NEVER A WORM THIS LO;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;236047;;NEVER A WORM THIS LO;;;;;;;;HEATH, D.C.;;;;
Pawtucket;;;;English/Lang;;235296;;CATS SLEEP ANYWHERE;;;;;;ALVERMANN;;;HEATH, D.C.;;;
Pawtucket;;;;English/Lang;;114723;;BEST BEAR HUG;;;;;;ALVERMANN;;;HEATH, D.C.;;;89
Pawtucket;;;;English/Lang;;114731;;CATS SLEEP ANYWHERE;;;;;;ALVERMANN;;;HEATH, D.C.;;;89
Pawtucket;;;;English/Lang;;235342;;TURTLES LIKE TO SLEEP IN;;;;;;;;HEATH, D.C.;;;96;
Pawtucket;;;;English/Lang;;0813601428;;REV PHONICS LEV C (BLK&WHT ED);;;;;;;;MODERN CURR PRESS;;;95;
Pawtucket;;;;English/Lang;;23539R;;THE MOUSE IN THE HOUSE;;;;;;;;HEATH, D.C.;;;91;
Pawtucket;;;;English/Lang;;235342;;TURTLES LIKE TO SLEEP IN ST TX;;;;;;;;HEATH, D.C.;;;91;
Pawtucket;;;;English/Lang;;235288;;MY BEST BEAR HUG TEXT;;;;;;;;HEATH, D.C.;;;91;
Pawtucket;;;;English/Lang;;0813601150;;PHONICS C;;;;;;EL WELL;;;MODERN CURR PRESS;;;88
Pawtucket;;;;English/Lang;;23530X;;COME BACK HERE CROCODILE ST TX;;;;;;;;HEATH, D.C.;;;91;
Pawtucket;;;;English/Lang;;235326;;A SOFT PILLOW FOR AN ARMADILLO;;;;;;ALVERMANN;;;HEATH, D.C.;;;91
Pawtucket;;;;English/Lang;;235334;;NEVER A WORM THIS LONG STU TX;;;;;;;;HEATH, D.C.;;;91;
Pawtucket;;;;English/Lang;;D38666;;THE WRITER'S CRAFT;;;;;;;;MCDOUGAL, LITTELL;;;95;
Pawtucket;;;;English/Lang;;0898953360;;GOOSEBUMPS;;;;;;STINE, R L;;;KOPPELMAN;;;96
Pawtucket;;;;English/Lang;;0069235326;;SOFT PILLOW FOR AN ARMADILLO;;;;;;ALVERMANN;;;FOLLETT EDUC SER & ;;;91
Pawtucket;;;;English/Lang;;114421;;A SOFT PILLOW FOR AN ARMADILLO;;;;;;ALVERMANN;;;HEATH, D.C.;;;91
Pawtucket;;;;English/Lang;;06106;;STAGE 1 READ ALONGS;;;;;;;;RIGBY EDUCATION;;;;
Pawtucket;;;;English/Lang;;RN510;;ENGLISH TO USE;;;;;;AGS;;;LAKESHORE ;;;96
Pawtucket;;;;English/Lang;;D38666;;THE WRITER'S CRAFT;;;;;;SHERIDAN BLAU,P. ;;;MCDOUGAL, LITTELL;;;95
Pawtucket;;;;English/Lang;;1878787020;;CAREER CHOICES;;;;;;BINGHAM/STRYKER;;;ACADAMIC ;;;93
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 85 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Pawtucket;;;;English/Lang;;R 608 S;;READER AS DETECTIVE;;;;;;;;AMSCO SCHOOL PUB;;;96;
Pawtucket;;;;English/Lang;;0030536081;;WORLD LITERATURE;;;;;;;;HOLT RINEHART & ;;;93;
Pawtucket;;;;English/Lang;;225055;;ORESTES PLAYS OF AESCHYLUS;;;;;;AESCHYLUS;;;PERMABOUND;;;96
Pawtucket;;;;English/Lang;;240311;;PORT OF THE ARTIST AS AS YM;;;;;;JOYCE;;;PERMABOUND;;;96
Pawtucket;;;;English/Lang;;252339;;RHINOCEROS;;;;;;IONESCO;;;PERMABOUND;;;96
Pawtucket;;;;English/Lang;;RRP 155 JL;;HIGH SCHOOL JOURNALISM;;;;;;;;WRITING CO, THE;;;94;
Pawtucket;;;;English/Lang;;591627;;SPELLING SOURCE;;;;;;JOHN R. PESCOSDIDO, ;;;SILVER ;;;
Pawtucket;;;;English/Lang;;C 02686181;;STUDENT SPELLING BOOK;;;;;;;;MCGRAW HILL BOOK ;;;;
Pawtucket;;;;English/Lang;;0137226381;;LITERATURE WORLD MASTERPIECES;;;;;;CORCORAN, ET AL;;;PRENTICE HALL(C/O ;;;95
Pawtucket;;;;English/Lang;;0386321;;WRITERS EXPRESS;;;;;;;;HOUGHTON MIFFLIN ;;;;
Pawtucket;;;;English/Lang;;;GREAT EAGLE AND SMALL ONE;;;;;;;;;PERFECTION FORM ;;;;
Pawtucket;;;;English/Lang;;;DANGER CANYON;;;;;;;;;PERFECTION FORM ;;;;
Pawtucket;;;;English/Lang;;PX4285401;;FUDGE-A-MANCA;;;;;;;;PERFECTION FORM ;;;;
Pawtucket;;;;English/Lang;;020185368X;;SKILLS JOURNAL B AMAZING ENG;;;;;;;;SCOTT FORESMAN;;;;
Pawtucket;;;;English/Lang;;;ODYSSEY OF HOMER;;;;;;RIEW/HOMER;;;INTERSTATE DIST.;;;00;
Pawtucket;;;;English/Lang;;;LITTLE PRINCE;;;;;;ST EXUPREY;;;INTERSTATE DIST.;;;98;
Pawtucket;;;;English/Lang;;;HAMLET;;;;;;SHAKESPEARE;;;INTERSTATE DIST.;;;98;
Pawtucket;;;;English/Lang;;3007;;CHARLIE & THE CHOCOLATE FACTOR;;;;;;;;TROLL;;;;
Pawtucket;;;;English/Lang;;3001;;ABEL'S ISLAND PAPERBACK;;;;;;;;TROLL;;;;
Pawtucket;;;;English/Lang;;0811422054;;VOC ABULARY CONNECTIONS;;;;;;COULTER HATALA ;;;FOLLETT EDUC SER & ;;;89
Pawtucket;;;;English/Lang;;0811422062;;VOCABULARY CONNECTIONS;;;;;;COULTER,HATALA,AR;;;FOLLETT EDUC SER & ;;;89
Pawtucket;;;;English/Lang;;0669154652;;WORKING WITH WORDS IN SPELLING;;;;;;WOODRUFF,MOORE,F;;;FOLLETT EDUC SER & ;;;88
Pawtucket;;;;English/Lang;;0669300543;;MY BEST BEAR HUG;;;;;;DC HEATH;;;FOLLETT EDUC SER & ;;;93
Pawtucket;;;;English/Lang;;066923379X;;MY FRIENDS THE FROG;;;;;;DC HEATH;;;FOLLETT EDUC SER & ;;;91
Pawtucket;;;;English/Lang;;0669233781;;YELLOW FISH BLUE FISH;;;;;;DC HEATH;;;FOLLETT EDUC SER & ;;;91
Pawtucket;;;;English/Lang;;0669233811;;LITTLE DUCK DANCE;;;;;;DC HEATH;;;FOLLETT EDUC SER & ;;;91
Pawtucket;;;;English/Lang;;LC1437;;UNDERSTANDING BAS ENG TEXT;;;;;;LAKESIDE;;;LAKESHORE ;;;98
Pawtucket;;;;English/Lang;;UB63109;;LANGUAGE EXCERCISES BOOK F;;;;;;;;STECK VAUGHN ;;;98;
